"","PhytoDate","WQDate","StationCode","Month","Year","Latitude","Longitude","Genus","CarbonperML","AirTemp","Chla","Pheophytin","TotAmmonia","DissAmmonia","DissNitrateNitrite","DOC","TOC","DON","TON","DissOrthophos","TotPhos","DissSilica","TDS","TSS","TKN","Depth","Secchi","Microcystis","SpCndSurface","DOSurface","WTSurface"
"1357",2018-05-11,2018-05-11,"D7",5,2018,38.11714,-122.0397,"Microcystis",0,65.7,"6.38","0.58",NA,"0.04","0.39","2.2","2.4","ND",NA,"0.08",0.09,"13",4580,"24","0.3",8.8,44,1,7932,9.28,18.4
"1358",2018-05-11,2018-05-11,"NZ032",5,2018,38.16991,-122.0211,"Microcystis",0,75,"19.1","1.77",NA,"0.05","0.48","5.1","5.7","0.6",NA,"0.08",0.16,"13.4",1420,"38","0.7",31.9,28,1,2611,9.11,20.27
"1359",2018-05-11,2018-05-11,"NZS42",5,2018,38.18045,-122.0476,"Microcystis",0,73.4,"9.18","3.02",NA,"0.08","0.75","7.1","7.9","0.7",NA,"0.12",0.23,"12.8",1160,"73","0.9",20.3,20,1,2071,7.98,20.1
"1360",2018-05-12,2018-05-12,"D41",5,2018,38.03022,-122.3729,"Microcystis",0,54.9,"3.4","0.52",NA,"0.05","0.29","0.7","0.7","0.1",NA,"0.07",0.07,"7.3",24000,"18","0.3",46.2,140,1,36481,7.96,16.08
"1361",2018-05-12,2018-05-12,"D41A",5,2018,38.08472,-122.3907,"Microcystis",0,58.5,"3.07","0.76",NA,"0.03","0.28","0.9","0.9","0.2",NA,"0.07",0.08,"8.3",19500,"24","0.4",11,96,1,29676,8.18,17.55
"1362",2018-05-12,2018-05-12,"NZ002",5,2018,38.06529,-122.2152,"Microcystis",0,63.9,"3.05","0.69",NA,"0.07","0.31","1","1.1","0.2",NA,"0.08",0.09,"9.8",16200,"44","0.3",62,52,1,26754,8.14,17.66
"1363",2018-05-12,2018-05-12,"NZ004",5,2018,38.03576,-122.1616,"Microcystis",0,68.7,"1.53","ND",NA,"0.07","0.34","1.1","1.2","0.3",NA,"0.07",0.07,"11.2",13200,"23","0.4",57.6,64,1,21212,8.36,17.81
"1364",2018-05-12,2018-05-12,"NZ325",5,2018,38.05798,-122.2919,"Microcystis",0,58.5,"2.67","0.54",NA,"0.07","0.32","0.9","1","0.2",NA,"0.08",0.09,"9.6",17900,"32","0.3",46.1,80,1,27692,8.17,17.47
"1365",2018-06-04,2018-06-06,"C10A",6,2018,37.67934,-121.2647,"Microcystis",0,79,"48.4","7.62",NA,"0.01","0.75","2.9","3.5","0.3",NA,"0.07",0.13,"11.7",239,"29","0.8",3.32,NA,1,441,11.58,21.16
"1366",2018-06-04,2018-06-06,"C9",6,2018,37.83095,-121.554,"Microcystis",2167.38724400493,71,"2.28","ND",NA,"0.04","0.24","4.5","4.7","0.4",NA,"0.09",0.11,"6.7",169,"8","0.5",15.3,NA,2,316,7.89,22.27
"1367",2018-06-05,2018-06-05,"C3A",6,2018,38.36771,-121.5205,"Microcystis",0,73,"2.87","1.07",NA,"0.24","0.08","2.6","2.6","0.3",NA,"0.05",0.05,"16.4",78,"7","0.7",14.6,NA,1,142,8.6,21.16
"1368",2018-06-05,2018-06-05,"D22",6,2018,38.08453,-121.7391,"Microcystis",0,59.7,"3.91","ND",NA,"0.12","0.31","2.4","2","ND",NA,"0.07",0.07,"15.9",96,"8","0.4",33.3,76,1,165,8.56,20.64
"1369",2018-06-05,2018-06-05,"D4",6,2018,38.06248,-121.8205,"Microcystis",0,58.5,"2.61","0.73",NA,"0.06","0.4","2.6","2.7","0.1",NA,"0.08",0.1,"12.8",706,"19","0.4",41,44,1,1276,8.53,20.54
"1370",2018-06-05,2018-06-05,"NZ068",6,2018,38.14272,-121.6895,"Microcystis",0,63.7,"1.74","ND",NA,"0.15","0.25","2","2","0.2",NA,"0.08",0.08,"15.8",91,"3","0.4",41.9,200,1,154,8.15,21.23
"1371",2018-06-06,2018-06-04,"D12",6,2018,38.02161,-121.8063,"Microcystis",0,71.6,"2.01","1.2",NA,"0.06","0.38","2.7","2.7","0.3",NA,"0.08",0.08,"12.4",333,"11","0.4",37.8,64,1,615,8.36,20.67
"1372",2018-06-06,2018-06-04,"D19",6,2018,38.04376,-121.6148,"Microcystis",0,70.5,"2.13","0.66",NA,"0.02","0.29","2.7","2.7","0.2",NA,"0.07",0.07,"10.9",110,"3","0.3",14.4,164,1,202,8.61,21.58
"1373",2018-06-06,2018-06-04,"D28A",6,2018,37.97048,-121.573,"Microcystis",0,76.5,"2.16","1.28",NA,"0.02","0.11","3.5","3.5","0.3",NA,"0.07",0.08,"6.6",131,"3","0.3",22,188,1,239,8.53,23.36
"1374",2018-06-07,2018-06-07,"D16",6,2018,38.0969,-121.6691,"Microcystis",0,61.7,"2.74","0.72",NA,"0.02","0.29","2.5","2.6","0.2",NA,"0.07",0.08,"11.9",114,"3","0.2",41.5,196,2,190,8.69,21.56
"1375",2018-06-07,2018-06-07,"D26",6,2018,38.07664,-121.5669,"Microcystis",0,65.5,"2.9","0.93",NA,"0.05","0.28","2.5","2.5","0.2",NA,"0.07",0.07,"12.5",101,"3","0.3",40,180,2,175,8.49,21.86
"1376",2018-06-07,2018-06-07,"MD10A",6,2018,38.04226,-121.4199,"Microcystis",0,71.6,"2.62","0.96",NA,"0.02","0.1","3.6","3.6","0.3",NA,"0.1",0.11,"9.9",129,"4","0.3",18.7,168,2,229,7.65,23.81
"1377",2018-06-07,2018-06-07,"P8",6,2018,37.97817,-121.3823,"Microcystis",0,73,"3.93","1.06",NA,"0.03","0.86","2.9","3","0.3",NA,"0.16",0.18,"10.9",188,"7","0.4",40.8,100,1,343,8.11,22.16
"1378",2018-06-08,2018-06-08,"D10",6,2018,38.04631,-121.9183,"Microcystis",0,65.2,"2.03","0.97",NA,"0.06","0.41","2.3","2.4","0.2",NA,"0.09",0.1,"12.5",1840,"20","0.4",50.1,44,1,3550,8.75,20.25
"1379",2018-06-08,2018-06-08,"D8",6,2018,38.05992,-121.99,"Microcystis",0,64.4,"1.67","0.65",NA,"0.06","0.43","2.2","2.3","0.2",NA,"0.09",0.1,"12",3260,"25","0.3",48,44,1,5735,8.75,20.04
"1380",2018-06-08,2018-06-08,"EZ2",6,2018,38.0607,-121.8605,"Microcystis",0,71.1,"2.57","1.29",NA,"0.05","0.4","2.4","2.5","0.2",NA,"0.08",0.11,"12.6",1170,"23","0.4",47.2,52,1,2093,8.7,20.37
"1381",2018-06-08,2018-06-08,"EZ6",6,2018,38.0479,-121.9282,"Microcystis",0,67.3,"1.16","2.45",NA,"0.06","0.41","2.3","2.4","0.2",NA,"0.09",0.1,"12.5",1840,"16","0.3",52.6,44,1,3591,8.75,20.22
"1382",2018-06-11,2018-06-11,"D6",6,2018,38.04436,-122.1177,"Microcystis",0,75.2,"2.49","ND",NA,"0.08","0.43","1.3","1.3","0.2",NA,"0.1",0.12,"10.6",12300,"77","0.3",47.2,44,1,19026,8.46,19.82
"1383",2018-06-11,2018-06-11,"D7",6,2018,38.11714,-122.0397,"Microcystis",0,75.2,"2.44","ND",NA,"0.06","0.45","1.5","1.6","0.2",NA,"0.1",0.12,"10.4",8120,"53","0.3",8.6,40,1,13429,8.63,19.58
"1384",2018-06-11,2018-06-11,"NZ032",6,2018,38.16991,-122.0211,"Microcystis",0,81,"3.56","ND",NA,"0.05","0.53","2.8","3","0.2",NA,"0.11",0.12,"12.2",4420,"32","0.4",31.3,54,1,7377,8.5,21.87
"1385",2018-06-11,2018-06-11,"NZS42",6,2018,38.18045,-122.0476,"Microcystis",0,80.6,"3.17","1.44",NA,"0.08","0.82","4.9","5.1","0.4",NA,"0.18",0.21,"12.4",3360,"39","0.6",18,32,1,5978,7.91,21.28
"1386",2018-06-12,2018-06-12,"D41",6,2018,38.03022,-122.3729,"Microcystis",0,66,"3.46","0.53",NA,"0.04","0.35","0.6","0.6","0.1",NA,"0.1",0.11,"7.3",26200,"23","0.3",45.3,96,1,39352,7.84,18.67
"1387",2018-06-12,2018-06-12,"D41A",6,2018,38.08472,-122.3907,"Microcystis",0,66.7,"4.64","0.56",NA,"0.02","0.36","0.8","0.8","0.2",NA,"0.1",0.14,"7.8",21880,"74","0.3",10.7,44,1,33086,8.19,19.69
"1388",2018-06-12,2018-06-12,"NZ002",6,2018,38.06529,-122.2152,"Microcystis",0,75,"2.8","ND",NA,"0.06","0.38","0.9","0.9","0.2",NA,"0.1",0.12,"8.5",17960,"43","0.3",60.8,32,1,27524,8.04,19.68
"1389",2018-06-12,2018-06-12,"NZ004",6,2018,38.03576,-122.1616,"Microcystis",0,82.8,"2.26","ND",NA,"0.07","0.42","1.1","1.2","0.2",NA,"0.1",0.11,"9.7",13560,"25","0.3",57.6,32,1,25930,8.01,19.03
"1390",2018-06-12,2018-06-12,"NZ325",6,2018,38.05798,-122.2919,"Microcystis",0,69.8,"2.64","0.56",NA,"0.05","0.36","0.8","0.8","ND",NA,"0.1",0.11,"7.4",20420,"44","0.2",45.7,68,1,30878,7.97,19.65
"1391",2018-07-09,2018-07-09,"D16",7,2018,38.0969,-121.6691,"Microcystis",29259.7277940665,82,"3.69","1.03",NA,"0.04","0.32","2.3","2.3","0.1",NA,"0.06",0.06,"13.1",105,"5","0.2",39.9,156,3,194,8.29,22.82
"1392",2018-07-09,2018-07-09,"D26",7,2018,38.07664,-121.5669,"Microcystis",345412.958127922,82.9,"3.51","0.95",NA,"0.06","0.29","2.2","2.2","0.1",NA,"0.06",0.06,"13.4",86,"4","0.3",41.7,160,3,154,8.15,23.23
"1393",2018-07-09,2018-07-09,"MD10A",7,2018,38.04226,-121.4199,"Microcystis",0,87.8,"9.47","2.14",NA,"0.06","0.14","3.2","3.3","0.2",NA,"0.07",0.07,"14.2",106,"4","0.3",17,116,3,191,7.65,25.89
"1394",2018-07-09,2018-07-09,"P8",7,2018,37.97817,-121.3823,"Microcystis",0,88.7,"7.22","0.86",NA,"0.02","1.09","4","4","0.3",NA,"0.23",0.23,"10.4",331,"4","0.4",38.8,120,3,615,7.52,26.49
"1395",2018-07-10,2018-07-10,"D10",7,2018,38.04631,-121.9183,"Microcystis",0,79.9,"3.13","0.85",NA,"0.07","0.41","1.8","1.8","0.2",NA,"0.09",0.1,"11.4",4120,"25","0.3",38.3,44,2,7254,8.54,22.22
"1396",2018-07-10,2018-07-10,"D8",7,2018,38.05992,-121.99,"Microcystis",0,78.8,"1.95","ND",NA,"0.04","0.43","1.7","1.7","0.1",NA,"0.09",0.09,"11.2",5510,"14","0.2",45.5,60,2,9085,8.68,22.17
"1397",2018-07-10,2018-07-10,"EZ2",7,2018,38.0662,-121.7871,"Microcystis",0,82.6,"2.7","1.5",NA,"0.05","0.37","2","2.3","0.1",NA,"0.08",0.1,"13.7",865,"29","0.3",35.2,40,2,1717,8.32,21.92
"1398",2018-07-10,2018-07-10,"EZ6",7,2018,38.0594,-121.8665,"Microcystis",0,81.3,"2.26","0.83",NA,"0.03","0.4","1.9","1.9","0.1",NA,"0.09",0.09,"12.2",3480,"22","0.3",35.9,48,1,5937,8.43,21.75
"1399",2018-07-11,2018-07-11,"D6",7,2018,38.04436,-122.1177,"Microcystis",0,77.4,"1.99","0.7",NA,"0.08","0.46","1","1","0.1",NA,"0.11",0.12,"7.9",16200,"40","0.3",35.2,40,1,25503,7.86,20.45
"1400",2018-07-11,2018-07-11,"D7",7,2018,38.11714,-122.0397,"Microcystis",0,79.9,"2.29","ND",NA,"0.04","0.46","1.1","1.3","0.1",NA,"0.11",0.11,"9.7",11100,"36","0.3",6.2,44,2,18088,8.09,21.51
"1401",2018-07-11,2018-07-11,"NZ032",7,2018,38.16991,-122.0211,"Microcystis",0,84.4,"2.63","0.74",NA,"0.02","0.49","2","2.1","0.2",NA,"0.12",0.12,"11.3",7680,"19","0.3",25.2,48,2,12918,7.95,22.55
"1402",2018-07-11,2018-07-11,"NZS42",7,2018,38.18045,-122.0476,"Microcystis",0,82.2,"4.91","0.82",NA,"0.05","0.59","3","3.2","0.3",NA,"0.15",0.17,"11.4",7060,"32","0.5",14.6,44,2,11657,7.84,22.78
"1403",2018-07-12,2018-07-12,"D41",7,2018,38.03022,-122.3729,"Microcystis",0,63,"3.15","1.07",NA,"0.08","0.33","0.5","0.6","0.1",NA,"0.1",0.1,"3.8",29800,"40","0.3",44.2,84,1,42790,7.44,19.07
"1404",2018-07-12,2018-07-12,"D41A",7,2018,38.08472,-122.3907,"Microcystis",0,61.5,"3.03","1.54",NA,"0.1","0.39","0.6","0.7","0.2",NA,"0.11",0.15,"5.4",26000,"75","0.3",8.2,44,1,37400,7.45,20.55
"1405",2018-07-12,2018-07-12,"NZ002",7,2018,38.06529,-122.2152,"Microcystis",0,68.7,"2.15","1.06",NA,"0.07","0.39","0.6","0.7","ND",NA,"0.11",0.12,"5.5",24000,"55","0.3",59.7,48,1,35608,7.6,20.3
"1406",2018-07-12,2018-07-12,"NZ004",7,2018,38.03576,-122.1616,"Microcystis",0,73.4,"1.99","0.55",NA,"0.07","0.45","0.8","0.9","0.1",NA,"0.11",0.11,"7.2",18400,"28","0.2",65.9,60,1,28344,7.74,20.55
"1407",2018-07-12,2018-07-12,"NZ325",7,2018,38.05798,-122.2919,"Microcystis",0,66,"1.97","0.53",NA,"0.07","0.39","0.7","0.8","0.1",NA,"0.11",0.11,"5.7",22800,"26","0.2",42.6,76,1,34915,7.63,21.02
"1408",2018-07-16,2018-07-16,"C10A",7,2018,37.67934,-121.2647,"Microcystis",0,83,"71.87","8.94",NA,"ND","1.03","3.4","4.3","0.3",NA,"0.05",0.14,"10.6",243,"29","0.8",2.24,NA,1,445,12.27,26.03
"1409",2018-07-16,2018-07-16,"C9",7,2018,37.83095,-121.554,"Microcystis",0,79,"7.87","1.51",NA,"0.03","0.12","3.5","3.6","0.2",NA,"0.08",0.1,"9.3",131,"9","0.4",16.41,NA,3,238,7.02,25.32
"1410",2018-07-17,2018-07-17,"C3A",7,2018,38.36771,-121.5205,"Microcystis",0,75,"1.57","0.92",NA,"0.4","0.05","2.1","2.1","ND",NA,"0.07",0.07,"16.7",73,"5","0.5",14.9,NA,1,132,7.94,21.97
"1411",2018-07-18,2018-07-18,"D22",7,2018,38.08453,-121.7391,"Microcystis",0,63.9,"5.23","2.08",NA,"0.08","0.29","2.1","2.3","0.2",NA,"0.08",0.09,"14",605,"23","0.3",32.1,40,2,1116,8.44,21.75
"1412",2018-07-18,2018-07-18,"D4",7,2018,38.06248,-121.8205,"Microcystis",0,58.3,"2.94","1.38",NA,"0.07","0.36","2","2.1","0.2",NA,"0.09",0.11,"12.7",3280,"26","0.3",37.8,48,2,5480,8.39,21.3
"1413",2018-07-18,2018-07-18,"NZ068",7,2018,38.14272,-121.6895,"Microcystis",0,72.3,"3.96","0.5",NA,"0.15","0.24","2","2","ND",NA,"0.07",0.08,"15.8",81,"4","0.3",19.6,140,2,156,8.12,22.67
"1414",2018-07-19,2018-07-19,"D12",7,2018,38.02161,-121.8063,"Microcystis",0,62.4,"4.03","2.01",NA,"0.06","0.31","2.1","2.3","0.2",NA,"0.08",0.09,"13",1400,"19","0.3",37.6,56,2,2537,8.46,21.76
"1415",2018-07-19,2018-07-19,"D19",7,2018,38.04376,-121.6148,"Microcystis",506114.343244811,72.1,"3.34","0.94",NA,"0.02","0.21","2.3","2.3","0.1",NA,"0.07",0.07,"11.9",197,"2","0.2",38.3,180,3,375,8.64,23.04
"1416",2018-07-19,2018-07-19,"D28A",7,2018,37.97048,-121.573,"Microcystis",378856.137989737,76.1,"4.08","0.94",NA,"0.02","0.07","2.7","2.7","0.1",NA,"0.07",0.07,"8.6",142,"2","0.2",20.7,200,4,258,8.44,24.12
"1417",2018-07-19,2018-07-19,"EZ2-SJR",7,2018,38.0262,-121.7792,"Microcystis",0,63.7,"4.33","2.08",NA,"0.07","0.28","2.1","2.3","0.2",NA,"0.08",0.09,"13.5",894,"20","0.4",42.3,48,2,1532,8.38,21.67
"1418",2018-08-01,2018-08-01,"C10A",8,2018,37.67934,-121.2647,"Microcystis",5497290.16393868,85,"23.2","6.31",NA,"ND","1.29","2.9","3.2","0.2",NA,"0.094",0.155,"13.6",227,"24","0.5",1.84,NA,1,416,9.28,25.89
"1419",2018-08-01,2018-08-01,"C9",8,2018,37.83095,-121.554,"Microcystis",135417.118407874,77,"3.4","1.41",NA,"0.03","0.11","2.8","2.9","0.2",NA,"0.08",0.08,"10.1",141,"5","0.3",15.1,NA,3,260,7.26,24.76
"1420",2018-08-02,2018-08-02,"C3A",8,2018,38.36771,-121.5205,"Microcystis",0,69,"1.19","1.35",NA,"0.57","0.08","2.2","2.2","0.1",NA,"0.1",0.113,"19.4",88,"9","0.8",14.97,NA,1,155,8,21.32
"1421",2018-08-02,2018-08-02,"D22",8,2018,38.08453,-121.7391,"Microcystis",0,61.3,"2.22","2.99",NA,"0.112","0.23","1.9","1.9","0.3",NA,"0.07",0.07,"14.8",311,"16","0.2",28.4,56,2,532,8.44,21.56
"1422",2018-08-02,2018-08-02,"D4",8,2018,38.06248,-121.8205,"Microcystis",0,57.2,"2.02","1.14",NA,"0.094","0.28","2","2.1","0.3",NA,"0.08",0.1,"12.9",2600,"18","0.2",37.4,68,3,4508,8.54,21.06
"1423",2018-08-02,2018-08-02,"NZ068",8,2018,38.14272,-121.6895,"Microcystis",0,63.5,"2.89","1.04",NA,"0.15","0.21","1.8","1.9","ND",NA,"0.07",0.07,"16.7",81,"3","0.3",17.7,200,1,156,8.15,22.24
"1424",2018-08-03,2018-08-03,"D12",8,2018,38.02161,-121.8063,"Microcystis",0,61.9,"2.78","1.17",NA,"0.08","0.23","2","2.1","ND",NA,"0.07",0.08,"12.3",1110,"12","0.189",37.6,64,2,1997,8.34,21.54
"1425",2018-08-03,2018-08-03,"D19",8,2018,38.04376,-121.6148,"Microcystis",0,68.9,"2.56","1.08",NA,"0.024","0.153","2.2","2.2","0.1",NA,"0.07",0.07,"11.3",228,"2","0.186",17.9,200,3,423,8.18,22.66
"1426",2018-08-03,2018-08-03,"D28A",8,2018,37.97048,-121.573,"Microcystis",99825.945550235,72,"2.47","0.95",NA,"0.023","0.055","2.4","2.4","0.11",NA,"0.07",0.07,"8.7",168,"3","0.2",10.3,212,3,311,8.54,23.94
"1427",2018-08-03,2018-08-03,"EZ2-SJR",8,2018,38.0213,-121.8064,"Microcystis",0,61.9,"2.71","1.2",NA,"0.1","0.23","2","2","ND",NA,"0.07",0.078,"13",1110,"14","0.2",37.6,64,2,1997,8.34,21.54
"1428",2018-08-06,2018-08-06,"D16",8,2018,38.0969,-121.6691,"Microcystis",0,76.3,"4.14","2.27",NA,"0.024","0.18","2.1","2.1","0.12",NA,"0.06",0.07,"12.6",179,"5","0.222",34.3,144,3,324,8.52,22.79
"1429",2018-08-06,2018-08-06,"D26",8,2018,38.07664,-121.5669,"Microcystis",11523.9941252005,77.5,"13.8","2.99",NA,"0.06","0.152","2.1","2.1","0.13",NA,"0.055",0.06,"13.5",107,"7","0.3",41,136,3,188,9.03,22.75
"1430",2018-08-06,2018-08-06,"MD10A",8,2018,38.04226,-121.4199,"Microcystis",0,82.4,"22.9","6.2",NA,"0.062","ND","3.2","3.4","0.16",NA,"0.04",0.07,"5.8",95,"10","0.4",10.8,84,2,173,9.23,25.22
"1431",2018-08-06,2018-08-06,"P8",8,2018,37.97817,-121.3823,"Microcystis",4876.62129901108,85.5,"4.31","1.24",NA,"0.063","0.7","4.6","4.1","0.3",NA,"0.216",0.23,"10.9",290,"6","0.5",34.5,84,3,533,6.93,26.38
"1432",2018-08-07,2018-08-07,"D10",8,2018,38.04631,-121.9183,"Microcystis",0,69.8,"2.81","1.4",NA,"0.09","0.32","1.6","1.6","ND",NA,"0.09",0.108,"12.1",4520,"43","0.193",40.9,44,2,7906,8.73,21.11
"1433",2018-08-07,2018-08-07,"D8",8,2018,38.05992,-121.99,"Microcystis",0,65.7,"2.87","0.92",NA,"0.04","0.35","1.4","1.4","ND",NA,"0.09",0.1,"11.3",6940,"26","0.2",44.6,60,2,11781,8.68,21.07
"1434",2018-08-07,2018-08-07,"EZ2",8,2018,38.067,-121.7816,"Microcystis",0,75,"2.74","1.79",NA,"0.1","0.247","1.9","2","ND",NA,"0.07",0.08,"14",859,"19","0.2",31,56,2,1542,8.41,21.65
"1435",2018-08-07,2018-08-07,"EZ6",8,2018,38.0622,-121.8586,"Microcystis",3521.22042714459,72.1,"2.85","0.95",NA,"0.1","0.3","1.7","1.9","ND",NA,"0.08",0.09,"12.3",3130,"20","0.25",63.9,60,2,5718,8.65,21.32
"1436",2018-08-08,2018-08-08,"D6",8,2018,38.04436,-122.1177,"Microcystis",0,71.1,"2.19","0.8",NA,"0.07","0.376","1","1","0.2",NA,"0.111",0.12,"11.1",17300,"37","0.4",42,48,1,26118,7.99,20.57
"1437",2018-08-08,2018-08-08,"D7",8,2018,38.11714,-122.0397,"Microcystis",0,77.7,"2.12","0.57",NA,"0.05","0.36","1.4","1.4","0.1",NA,"0.1",0.104,"10.8",10800,"20","0.216",5.6,56,1,16845,8.54,21.1
"1438",2018-08-08,2018-08-08,"NZ032",8,2018,38.16991,-122.0211,"Microcystis",0,84.4,"2.44","0.98",NA,"0.06","0.23","2.5","2.5","0.3",NA,"0.08",0.1,"13",2660,"27","0.3",24.7,40,1,4736,7.87,21.82
"1439",2018-08-08,2018-08-08,"NZS42",8,2018,38.18045,-122.0476,"Microcystis",0,82.9,"2.45","0.86",NA,"0.063","0.4","3.5","3.6","0.3",NA,"0.14",0.154,"11.7",5490,"22","0.6",15.5,56,1,10027,8.04,21.83
"1440",2018-08-09,2018-08-09,"D41",8,2018,38.03022,-122.3729,"Microcystis",0,63.1,"3.25","0.71",NA,"0.07","0.34","0.6","0.6","0.11",NA,"0.107",0.126,"6",29100,"27","0.3",40.7,76,1,42581,7.58,18.4
"1441",2018-08-09,2018-08-09,"D41A",8,2018,38.08472,-122.3907,"Microcystis",0,59.7,"2.02","0.82",NA,"0.08","0.39","0.7","0.8","0.1",NA,"0.12",0.16,"7.6",25300,"53","0.3",7.7,44,1,37123,7.82,19.16
"1442",2018-08-09,2018-08-09,"NZ002",8,2018,38.06529,-122.2152,"Microcystis",0,68,"1.98","0.68",NA,"0.08","0.38","0.9","0.9","0.13",NA,"0.114",0.14,"9.1",18800,"52","0.3",57,56,1,31113,7.79,19.9
"1443",2018-08-09,2018-08-09,"NZ004",8,2018,38.03576,-122.1616,"Microcystis",0,69.6,"2.14","0.84",NA,"0.08","0.38","0.9","0.9","ND",NA,"0.114",0.13,"9.2",16800,"32","0.3",76.2,60,1,26800,8.04,20.12
"1444",2018-08-09,2018-08-09,"NZ325",8,2018,38.05798,-122.2919,"Microcystis",0,65.1,"1.73","ND",NA,"0.08","0.374","0.8","0.8","0.1",NA,"0.12",0.128,"8.2",21900,"23","0.3",42.1,76,1,33866,7.73,19.99
"1445",2018-09-07,2018-09-07,"C3A",9,2018,38.36771,-121.5205,"Microcystis",0,95,"1.16","1.04",NA,"0.33","0.07","2","2","0.1",NA,"0.063",0.07,"20.3",102,"12","0.5",14.61,NA,1,178,8.17,20.88
"1446",2018-09-13,2018-09-13,"D22",9,2018,38.08453,-121.7391,"Microcystis",0,59.7,"2.05","1.11",NA,"0.08","0.216","2","2","0.2",NA,"0.079",0.08,"17.3",652,"9","0.2",30,76,2,1197,8.44,19.98
"1447",2018-09-13,2018-09-13,"D4",9,2018,38.06248,-121.8205,"Microcystis",0,57.9,"2.01","1.66",NA,"0.06","0.26","1.7","1.7","0.2",NA,"0.088",0.111,"14.3",3690,"37","0.3",36.2,56,2,6423,8.37,19.62
"1448",2018-09-13,2018-09-13,"EZ2",9,2018,38.0864,-121.7468,"Microcystis",0,59.7,"2.03","0.87",NA,"0.08","0.221","2.3","2.4","0.2",NA,"0.081",0.09,"16.6",659,"11","0.3",30,76,2,1197,8.44,19.98
"1449",2018-09-13,2018-09-13,"EZ6",9,2018,38.0648,-121.8327,"Microcystis",0,57.9,"2.06","2.3",NA,"0.08","0.27","1.9","2","0.3",NA,"0.084",0.124,"14.5",3690,"51","0.3",36.2,56,2,6423,8.37,19.62
"1450",2018-09-13,2018-09-13,"NZ068",9,2018,38.14272,-121.6895,"Microcystis",0,61.2,"1.63","0.54",NA,"0.13","0.21","2.1","2.2","0.11",NA,"0.07",0.07,"18.2",161,"4","0.3",18.2,252,2,355,8.13,20.43
"1451",2018-09-14,2018-09-14,"D12",9,2018,38.02161,-121.8063,"Microcystis",0,57,"2.46","0.95",NA,"0.05","0.224","2","2","0.13",NA,"0.071",0.08,"14.8",1780,"11","0.22",37.1,80,2,3561,8.34,19.74
"1452",2018-09-14,2018-09-14,"D19",9,2018,38.04376,-121.6148,"Microcystis",9753.24259802217,60.4,"1.67","0.62",NA,"0.03","0.18","2.2","2.2","0.13",NA,"0.068",0.078,"14.1",565,"2","0.185",23.6,252,2,994,8.71,20.55
"1453",2018-09-14,2018-09-14,"D28A",9,2018,37.97048,-121.573,"Microcystis",0,64.2,"1.7","0.71",NA,"0.02","0.07","2.4","2.4","0.1",NA,"0.066",0.08,"12.1",430,"2","0.2",14.6,276,3,793,8.87,21.3
"1454",2018-09-14,2018-09-14,"EZ2-SJR",9,2018,38.0363,-121.706,"Microcystis",0,58.6,"1.66","0.85",NA,"0.03","0.189","2","2","0.2",NA,"0.076",0.09,"13.6",1120,"5","0.2",43.9,120,2,1919,8.43,20.2
"1455",2018-09-17,2018-09-17,"D16",9,2018,38.0969,-121.6691,"Microcystis",10563.6612814338,62.4,"1.97","0.83",NA,"0.04","0.221","2.2","2.3","0.1",NA,"0.075",0.08,"16.2",413,"5","0.3",35.4,164,3,751,8.46,20.48
"1456",2018-09-17,2018-09-17,"D26",9,2018,38.07664,-121.5669,"Microcystis",0,64.2,"1.58","1.01",NA,"0.1","0.224","2.2","2.2","0.1",NA,"0.077",0.08,"18",202,"7","0.3",39.2,164,3,370,8.32,20.31
"1457",2018-09-17,2018-09-17,"MD10A",9,2018,38.04226,-121.4199,"Microcystis",0,72,"3.9","1.14",NA,"0.01","0.06","3","3","0.19",NA,"0.067",0.07,"18.2",120,"2","0.315",16.3,248,2,194,8,21.98
"1458",2018-09-17,2018-09-17,"P8",9,2018,37.97817,-121.3823,"Microcystis",0,73,"2.6","0.93",NA,"0.07","1.14","4.3","4.3","0.3",NA,"0.356",0.39,"10.7",462,"4","0.5",28.28,112,2,831,7.23,23.34
"1459",2018-09-18,2018-09-18,"D10",9,2018,38.04631,-121.9183,"Microcystis",0,59.7,"1.46","0.77",NA,"0.06","0.27","1.8","1.9","0.13",NA,"0.089",0.094,"14.8",3810,"15","0.2",37.3,76,2,6946,8.72,19.24
"1460",2018-09-18,2018-09-18,"D8",9,2018,38.05992,-121.99,"Microcystis",2157.47698682828,58.5,"4","0.6",NA,"0.06","0.3","1.5","1.6","ND",NA,"0.096",0.1,"13.7",6700,"10","0.223",44.9,96,2,11133,8.88,19.1
"1461",2018-09-19,2018-09-19,"D6",9,2018,38.04436,-122.1177,"Microcystis",0,73.4,"1.93","ND",NA,"0.09","0.36","0.9","0.9","0.12",NA,"0.1",0.1,"8.4",18700,"17","0.3",49,100,1,26480,8.46,19.15
"1462",2018-09-19,2018-09-19,"D7",9,2018,38.11714,-122.0397,"Microcystis",0,72.3,"1.97","ND",NA,"0.04","0.33","1.3","1.3","0.11",NA,"0.099",0.108,"11.6",10100,"15","0.192",4.9,80,1,17160,8.71,19.16
"1463",2018-09-19,2018-09-19,"NZ032",9,2018,38.16991,-122.0211,"Microcystis",0,81.9,"5.31","0.96",NA,"0.03","0.3","2","2.1","0.2",NA,"0.093",0.1,"11.1",7250,"16","0.3",27.3,68,1,12030,9.08,19.58
