#Station Number:B9502900
#Station Name:San Joaquin River at Blind Point
#Station Type:Water Quality
#Parameter:Water Temperature
#Output Interval (Unit of Measure):Daily Mean (DEGC)
#Output Date Range:Period of record
#Start and End Date of Output Date Range:02/03/2010 - 12/30/2021
#Query Date and Time:04/20/2022 13:51:31
Date Time,Water Temperature Daily Mean (DEGC),Quality Code
05/05/2013 00:00:00,19.252,1: Good data
05/06/2013 00:00:00,19.29,1: Good data
05/07/2013 00:00:00,19.294,1: Good data
05/08/2013 00:00:00,19.183,1: Good data
05/09/2013 00:00:00,19.131,1: Good data
05/10/2013 00:00:00,19.264,1: Good data
05/11/2013 00:00:00,19.642,1: Good data
05/12/2013 00:00:00,20.049,1: Good data
05/13/2013 00:00:00,20.287,1: Good data
05/14/2013 00:00:00,20.438,1: Good data
05/15/2013 00:00:00,20.515,1: Good data
05/16/2013 00:00:00,20.196,1: Good data
05/17/2013 00:00:00,19.88,1: Good data
05/18/2013 00:00:00,19.917,1: Good data
05/19/2013 00:00:00,19.999,1: Good data
05/20/2013 00:00:00,20.205,1: Good data
05/21/2013 00:00:00,20.254,1: Good data
05/22/2013 00:00:00,19.651,1: Good data
05/23/2013 00:00:00,19.237,1: Good data
05/24/2013 00:00:00,19.172,1: Good data
05/25/2013 00:00:00,19.232,1: Good data
05/26/2013 00:00:00,19.132,1: Good data
05/27/2013 00:00:00,18.787,1: Good data
05/28/2013 00:00:00,18.912,1: Good data
05/29/2013 00:00:00,19.119,1: Good data
05/30/2013 00:00:00,19.29,1: Good data
05/31/2013 00:00:00,19.607,1: Good data
06/01/2013 00:00:00,20.076,1: Good data
06/02/2013 00:00:00,20.491,1: Good data
06/03/2013 00:00:00,20.509,1: Good data
06/04/2013 00:00:00,19.939,1: Good data
06/05/2013 00:00:00,19.57,1: Good data
06/06/2013 00:00:00,19.53,1: Good data
06/07/2013 00:00:00,19.883,1: Good data
06/08/2013 00:00:00,20.583,1: Good data
06/09/2013 00:00:00,20.361,1: Good data
06/10/2013 00:00:00,20.166,1: Good data
06/11/2013 00:00:00,20.196,1: Good data
06/12/2013 00:00:00,20.365,1: Good data
06/13/2013 00:00:00,20.379,1: Good data
06/14/2013 00:00:00,20.693,1: Good data
06/15/2013 00:00:00,20.936,1: Good data
06/16/2013 00:00:00,20.997,1: Good data
06/17/2013 00:00:00,20.912,1: Good data
06/18/2013 00:00:00,20.726,1: Good data
06/19/2013 00:00:00,20.454,1: Good data
06/20/2013 00:00:00,20.428,1: Good data
06/21/2013 00:00:00,20.576,1: Good data
06/22/2013 00:00:00,20.832,1: Good data
06/23/2013 00:00:00,20.78,1: Good data
06/24/2013 00:00:00,20.611,1: Good data
06/25/2013 00:00:00,20.716,1: Good data
06/26/2013 00:00:00,21.205,1: Good data
06/27/2013 00:00:00,21.826,1: Good data
06/28/2013 00:00:00,22.486,1: Good data
06/29/2013 00:00:00,23.121,1: Good data
06/30/2013 00:00:00,23.629,1: Good data
07/01/2013 00:00:00,23.92,1: Good data
07/02/2013 00:00:00,24.146,1: Good data
07/03/2013 00:00:00,24.022,1: Good data
07/04/2013 00:00:00,24.235,1: Good data
07/05/2013 00:00:00,24.195,1: Good data
07/06/2013 00:00:00,23.916,1: Good data
07/07/2013 00:00:00,23.422,1: Good data
07/08/2013 00:00:00,23.019,1: Good data
07/09/2013 00:00:00,23.085,1: Good data
07/10/2013 00:00:00,23.002,1: Good data
07/11/2013 00:00:00,22.614,1: Good data
07/12/2013 00:00:00,22.384,1: Good data
07/13/2013 00:00:00,22.468,1: Good data
07/14/2013 00:00:00,22.406,1: Good data
07/15/2013 00:00:00,22.011,1: Good data
07/16/2013 00:00:00,21.667,1: Good data
07/17/2013 00:00:00,21.624,1: Good data
07/18/2013 00:00:00,21.694,1: Good data
07/19/2013 00:00:00,21.8,1: Good data
07/20/2013 00:00:00,21.849,1: Good data
07/21/2013 00:00:00,21.741,1: Good data
07/22/2013 00:00:00,21.524,1: Good data
07/23/2013 00:00:00,21.475,1: Good data
07/24/2013 00:00:00,21.549,1: Good data
07/25/2013 00:00:00,21.745,1: Good data
07/26/2013 00:00:00,21.744,1: Good data
07/27/2013 00:00:00,21.628,1: Good data
07/28/2013 00:00:00,21.477,1: Good data
07/29/2013 00:00:00,21.146,1: Good data
07/30/2013 00:00:00,20.817,1: Good data
07/31/2013 00:00:00,20.677,1: Good data
08/01/2013 00:00:00,20.845,1: Good data
08/02/2013 00:00:00,20.96,1: Good data
08/03/2013 00:00:00,21.127,1: Good data
08/04/2013 00:00:00,20.995,1: Good data
08/05/2013 00:00:00,20.802,1: Good data
08/06/2013 00:00:00,20.531,1: Good data
08/07/2013 00:00:00,20.386,1: Good data
08/08/2013 00:00:00,20.45,1: Good data
08/09/2013 00:00:00,20.562,1: Good data
08/10/2013 00:00:00,20.591,1: Good data
08/11/2013 00:00:00,20.8,1: Good data
08/12/2013 00:00:00,20.968,1: Good data
08/13/2013 00:00:00,21.182,1: Good data
08/14/2013 00:00:00,21.478,1: Good data
08/15/2013 00:00:00,21.824,1: Good data
08/16/2013 00:00:00,22.181,1: Good data
08/17/2013 00:00:00,22.254,1: Good data
08/18/2013 00:00:00,22.38,1: Good data
08/19/2013 00:00:00,22.787,1: Good data
08/20/2013 00:00:00,22.637,1: Good data
08/21/2013 00:00:00,22.181,1: Good data
08/22/2013 00:00:00,21.826,1: Good data
08/23/2013 00:00:00,21.613,1: Good data
08/24/2013 00:00:00,21.735,1: Good data
08/25/2013 00:00:00,21.869,1: Good data
08/26/2013 00:00:00,21.848,1: Good data
08/27/2013 00:00:00,21.809,1: Good data
08/28/2013 00:00:00,21.825,1: Good data
08/29/2013 00:00:00,21.904,1: Good data
08/30/2013 00:00:00,22.106,1: Good data
08/31/2013 00:00:00,22.239,1: Good data
09/01/2013 00:00:00,22.109,1: Good data
09/02/2013 00:00:00,22,1: Good data
09/03/2013 00:00:00,21.872,1: Good data
09/04/2013 00:00:00,21.855,1: Good data
09/05/2013 00:00:00,21.83,1: Good data
09/06/2013 00:00:00,21.825,1: Good data
09/07/2013 00:00:00,22.133,1: Good data
09/08/2013 00:00:00,22.31,1: Good data
09/09/2013 00:00:00,22.403,1: Good data
09/10/2013 00:00:00,22.276,1: Good data
09/11/2013 00:00:00,21.843,1: Good data
09/12/2013 00:00:00,21.668,1: Good data
09/13/2013 00:00:00,21.716,1: Good data
09/14/2013 00:00:00,21.718,1: Good data
09/15/2013 00:00:00,21.585,1: Good data
09/16/2013 00:00:00,21.558,1: Good data
09/17/2013 00:00:00,21.491,1: Good data
09/18/2013 00:00:00,21.281,1: Good data
09/19/2013 00:00:00,21.278,1: Good data
09/20/2013 00:00:00,21.229,1: Good data
09/21/2013 00:00:00,21.006,1: Good data
09/22/2013 00:00:00,20.674,1: Good data
09/23/2013 00:00:00,20.667,1: Good data
09/24/2013 00:00:00,20.608,1: Good data
09/25/2013 00:00:00,20.046,1: Good data
09/26/2013 00:00:00,19.606,1: Good data
09/27/2013 00:00:00,19.188,1: Good data
09/28/2013 00:00:00,19.21,1: Good data
09/29/2013 00:00:00,19.305,1: Good data
09/30/2013 00:00:00,19.5,1: Good data
10/01/2013 00:00:00,19.4,1: Good data
10/02/2013 00:00:00,19.337,1: Good data
10/03/2013 00:00:00,18.841,1: Good data
10/04/2013 00:00:00,17.876,1: Good data
10/05/2013 00:00:00,17.858,1: Good data
10/06/2013 00:00:00,18.001,1: Good data
10/07/2013 00:00:00,18.14,1: Good data
10/08/2013 00:00:00,18.095,1: Good data
10/09/2013 00:00:00,17.971,1: Good data
10/10/2013 00:00:00,17.943,1: Good data
10/11/2013 00:00:00,17.845,1: Good data
10/12/2013 00:00:00,17.766,1: Good data
10/13/2013 00:00:00,17.649,1: Good data
10/14/2013 00:00:00,17.616,1: Good data
10/15/2013 00:00:00,17.611,1: Good data
10/16/2013 00:00:00,17.641,1: Good data
10/17/2013 00:00:00,17.721,1: Good data
10/18/2013 00:00:00,17.76,1: Good data
10/19/2013 00:00:00,17.844,1: Good data
10/20/2013 00:00:00,17.904,1: Good data
10/21/2013 00:00:00,17.85,1: Good data
10/22/2013 00:00:00,17.81,1: Good data
10/23/2013 00:00:00,17.707,1: Good data
10/24/2013 00:00:00,17.337,1: Good data
10/25/2013 00:00:00,17.047,1: Good data
10/26/2013 00:00:00,17.079,1: Good data
10/27/2013 00:00:00,16.961,1: Good data
10/28/2013 00:00:00,16.506,1: Good data
10/29/2013 00:00:00,16.351,1: Good data
10/30/2013 00:00:00,16.18,1: Good data
10/31/2013 00:00:00,16.156,1: Good data
11/01/2013 00:00:00,16.2,1: Good data
11/02/2013 00:00:00,16.201,1: Good data
11/03/2013 00:00:00,15.807,1: Good data
11/04/2013 00:00:00,15.189,1: Good data
11/05/2013 00:00:00,14.804,1: Good data
11/06/2013 00:00:00,14.769,1: Good data
11/07/2013 00:00:00,14.84,1: Good data
11/08/2013 00:00:00,14.889,1: Good data
11/09/2013 00:00:00,14.888,1: Good data
11/10/2013 00:00:00,14.898,1: Good data
11/11/2013 00:00:00,14.785,1: Good data
11/12/2013 00:00:00,14.819,1: Good data
11/13/2013 00:00:00,14.855,1: Good data
11/14/2013 00:00:00,14.855,1: Good data
11/15/2013 00:00:00,14.549,1: Good data
11/16/2013 00:00:00,14.344,1: Good data
11/17/2013 00:00:00,14.245,1: Good data
11/18/2013 00:00:00,14.139,1: Good data
11/19/2013 00:00:00,14.011,1: Good data
11/20/2013 00:00:00,14.051,1: Good data
11/21/2013 00:00:00,13.7,1: Good data
11/22/2013 00:00:00,12.697,1: Good data
11/23/2013 00:00:00,12.509,1: Good data
11/24/2013 00:00:00,12.47,1: Good data
11/25/2013 00:00:00,12.445,1: Good data
11/26/2013 00:00:00,12.407,1: Good data
11/27/2013 00:00:00,12.371,1: Good data
11/28/2013 00:00:00,12.366,1: Good data
11/29/2013 00:00:00,12.363,1: Good data
11/30/2013 00:00:00,12.343,1: Good data
12/01/2013 00:00:00,12.317,1: Good data
12/02/2013 00:00:00,12.311,1: Good data
12/03/2013 00:00:00,12.141,1: Good data
12/04/2013 00:00:00,11.391,1: Good data
12/05/2013 00:00:00,10.826,1: Good data
12/06/2013 00:00:00,10.409,1: Good data
12/07/2013 00:00:00,10.092,1: Good data
12/08/2013 00:00:00,9.596,1: Good data
12/09/2013 00:00:00,9.155,1: Good data
12/10/2013 00:00:00,8.849,1: Good data
12/11/2013 00:00:00,8.694,1: Good data
12/12/2013 00:00:00,8.607,1: Good data
12/13/2013 00:00:00,8.557,1: Good data
12/14/2013 00:00:00,8.496,1: Good data
12/15/2013 00:00:00,8.432,1: Good data
12/16/2013 00:00:00,8.434,1: Good data
12/17/2013 00:00:00,8.425,1: Good data
12/18/2013 00:00:00,8.434,1: Good data
12/19/2013 00:00:00,8.346,1: Good data
12/20/2013 00:00:00,8.025,1: Good data
12/21/2013 00:00:00,7.944,1: Good data
12/22/2013 00:00:00,7.913,1: Good data
12/23/2013 00:00:00,7.932,1: Good data
12/24/2013 00:00:00,8.003,1: Good data
12/25/2013 00:00:00,8.031,1: Good data
12/26/2013 00:00:00,8.146,1: Good data
12/27/2013 00:00:00,8.218,1: Good data
12/28/2013 00:00:00,8.222,1: Good data
12/29/2013 00:00:00,8.242,1: Good data
12/30/2013 00:00:00,8.244,1: Good data
12/31/2013 00:00:00,8.267,1: Good data
01/01/2014 00:00:00,8.277,1: Good data
01/02/2014 00:00:00,8.306,1: Good data
01/03/2014 00:00:00,8.381,1: Good data
01/04/2014 00:00:00,8.469,1: Good data
01/05/2014 00:00:00,8.509,1: Good data
01/06/2014 00:00:00,8.524,1: Good data
01/07/2014 00:00:00,8.579,1: Good data
01/08/2014 00:00:00,8.735,1: Good data
01/09/2014 00:00:00,8.938,1: Good data
01/10/2014 00:00:00,9.089,1: Good data
01/11/2014 00:00:00,9.146,1: Good data
01/12/2014 00:00:00,9.144,1: Good data
01/13/2014 00:00:00,9.138,1: Good data
01/14/2014 00:00:00,9.174,1: Good data
01/15/2014 00:00:00,9.221,1: Good data
01/16/2014 00:00:00,9.288,1: Good data
01/17/2014 00:00:00,9.336,1: Good data
01/18/2014 00:00:00,9.397,1: Good data
01/19/2014 00:00:00,9.442,1: Good data
01/20/2014 00:00:00,9.509,1: Good data
01/21/2014 00:00:00,9.56,1: Good data
01/22/2014 00:00:00,9.619,1: Good data
01/23/2014 00:00:00,9.683,1: Good data
01/24/2014 00:00:00,9.786,1: Good data
01/25/2014 00:00:00,9.949,1: Good data
01/26/2014 00:00:00,10.114,1: Good data
01/27/2014 00:00:00,10.245,1: Good data
01/28/2014 00:00:00,10.481,1: Good data
01/29/2014 00:00:00,10.795,1: Good data
01/30/2014 00:00:00,10.927,1: Good data
01/31/2014 00:00:00,10.946,1: Good data
02/01/2014 00:00:00,10.854,1: Good data
02/02/2014 00:00:00,10.674,1: Good data
02/03/2014 00:00:00,10.44,1: Good data
02/04/2014 00:00:00,10.375,1: Good data
02/05/2014 00:00:00,10.376,1: Good data
02/06/2014 00:00:00,10.412,1: Good data
02/07/2014 00:00:00,10.394,1: Good data
02/08/2014 00:00:00,10.458,1: Good data
02/09/2014 00:00:00,10.679,1: Good data
02/10/2014 00:00:00,10.966,1: Good data
02/11/2014 00:00:00,11.195,1: Good data
02/12/2014 00:00:00,11.403,1: Good data
02/13/2014 00:00:00,11.676,1: Good data
02/14/2014 00:00:00,12.008,1: Good data
02/15/2014 00:00:00,12.132,1: Good data
02/16/2014 00:00:00,12.293,1: Good data
02/17/2014 00:00:00,12.369,1: Good data
02/18/2014 00:00:00,12.404,1: Good data
02/19/2014 00:00:00,12.65,1: Good data
02/20/2014 00:00:00,12.797,1: Good data
02/21/2014 00:00:00,12.947,1: Good data
02/22/2014 00:00:00,13.192,1: Good data
02/23/2014 00:00:00,13.445,1: Good data
02/24/2014 00:00:00,13.741,1: Good data
02/25/2014 00:00:00,13.976,1: Good data
02/26/2014 00:00:00,13.967,1: Good data
02/27/2014 00:00:00,13.899,1: Good data
02/28/2014 00:00:00,13.844,1: Good data
03/01/2014 00:00:00,13.74,1: Good data
03/02/2014 00:00:00,13.77,1: Good data
03/03/2014 00:00:00,13.711,1: Good data
03/04/2014 00:00:00,13.778,1: Good data
03/05/2014 00:00:00,13.991,1: Good data
03/06/2014 00:00:00,14.345,1: Good data
03/07/2014 00:00:00,14.542,1: Good data
03/08/2014 00:00:00,14.757,1: Good data
03/09/2014 00:00:00,15.044,1: Good data
03/10/2014 00:00:00,15.306,1: Good data
03/11/2014 00:00:00,15.074,1: Good data
03/12/2014 00:00:00,14.73,1: Good data
03/13/2014 00:00:00,14.854,1: Good data
03/14/2014 00:00:00,15.024,1: Good data
03/15/2014 00:00:00,15.293,1: Good data
03/16/2014 00:00:00,15.633,1: Good data
03/17/2014 00:00:00,15.525,1: Good data
03/18/2014 00:00:00,15.27,1: Good data
03/19/2014 00:00:00,15.321,1: Good data
03/20/2014 00:00:00,15.641,1: Good data
03/21/2014 00:00:00,15.719,1: Good data
03/22/2014 00:00:00,15.768,1: Good data
03/23/2014 00:00:00,15.886,1: Good data
03/24/2014 00:00:00,16.166,1: Good data
03/25/2014 00:00:00,16.088,1: Good data
03/26/2014 00:00:00,15.894,1: Good data
03/27/2014 00:00:00,15.737,1: Good data
03/28/2014 00:00:00,15.824,1: Good data
03/29/2014 00:00:00,15.736,1: Good data
03/30/2014 00:00:00,15.473,1: Good data
03/31/2014 00:00:00,15.231,1: Good data
04/01/2014 00:00:00,14.782,1: Good data
04/02/2014 00:00:00,14.728,1: Good data
04/03/2014 00:00:00,14.984,1: Good data
04/04/2014 00:00:00,15.095,1: Good data
04/05/2014 00:00:00,15.241,1: Good data
04/06/2014 00:00:00,15.665,1: Good data
04/07/2014 00:00:00,16.214,1: Good data
04/08/2014 00:00:00,16.804,1: Good data
04/09/2014 00:00:00,17.263,1: Good data
04/10/2014 00:00:00,17.536,1: Good data
04/11/2014 00:00:00,17.737,1: Good data
04/12/2014 00:00:00,17.449,1: Good data
04/13/2014 00:00:00,17.359,1: Good data
04/14/2014 00:00:00,17.593,1: Good data
04/15/2014 00:00:00,17.841,1: Good data
04/16/2014 00:00:00,17.971,1: Good data
04/17/2014 00:00:00,18.206,1: Good data
04/18/2014 00:00:00,18.339,1: Good data
04/19/2014 00:00:00,18.369,1: Good data
04/20/2014 00:00:00,18.572,1: Good data
04/21/2014 00:00:00,18.666,1: Good data
04/22/2014 00:00:00,18.205,1: Good data
04/23/2014 00:00:00,17.832,1: Good data
04/24/2014 00:00:00,17.752,1: Good data
04/25/2014 00:00:00,17.581,1: Good data
04/26/2014 00:00:00,17.198,1: Good data
04/27/2014 00:00:00,17.147,1: Good data
04/28/2014 00:00:00,17.256,1: Good data
04/29/2014 00:00:00,17.712,1: Good data
04/30/2014 00:00:00,18.374,1: Good data
05/01/2014 00:00:00,19.044,1: Good data
05/02/2014 00:00:00,19.425,1: Good data
05/03/2014 00:00:00,19.372,1: Good data
05/04/2014 00:00:00,19.03,1: Good data
05/05/2014 00:00:00,18.853,1: Good data
05/06/2014 00:00:00,18.676,1: Good data
05/07/2014 00:00:00,18.793,1: Good data
05/08/2014 00:00:00,18.814,1: Good data
05/09/2014 00:00:00,18.858,1: Good data
05/10/2014 00:00:00,18.628,1: Good data
05/11/2014 00:00:00,18.502,1: Good data
05/12/2014 00:00:00,18.757,1: Good data
05/13/2014 00:00:00,19.265,1: Good data
05/14/2014 00:00:00,19.866,1: Good data
05/15/2014 00:00:00,20.299,1: Good data
05/16/2014 00:00:00,20.336,1: Good data
05/17/2014 00:00:00,20.386,1: Good data
05/18/2014 00:00:00,20.105,1: Good data
05/19/2014 00:00:00,19.735,1: Good data
05/20/2014 00:00:00,19.443,1: Good data
05/21/2014 00:00:00,19.692,1: Good data
05/22/2014 00:00:00,20.012,1: Good data
05/23/2014 00:00:00,20.231,1: Good data
05/24/2014 00:00:00,20.419,1: Good data
05/25/2014 00:00:00,20.635,1: Good data
05/26/2014 00:00:00,20.728,1: Good data
05/27/2014 00:00:00,20.724,1: Good data
05/28/2014 00:00:00,20.451,1: Good data
05/29/2014 00:00:00,20.553,1: Good data
05/30/2014 00:00:00,20.647,1: Good data
05/31/2014 00:00:00,20.684,1: Good data
06/01/2014 00:00:00,20.884,1: Good data
06/02/2014 00:00:00,20.803,1: Good data
06/03/2014 00:00:00,20.666,1: Good data
06/04/2014 00:00:00,20.949,1: Good data
06/05/2014 00:00:00,21.255,1: Good data
06/06/2014 00:00:00,21.161,1: Good data
06/07/2014 00:00:00,21.184,1: Good data
06/08/2014 00:00:00,21.587,1: Good data
06/09/2014 00:00:00,22.219,1: Good data
06/10/2014 00:00:00,22.223,1: Good data
06/11/2014 00:00:00,21.71,1: Good data
06/12/2014 00:00:00,21.493,1: Good data
06/13/2014 00:00:00,21.437,1: Good data
06/14/2014 00:00:00,21.637,1: Good data
06/15/2014 00:00:00,21.803,1: Good data
06/16/2014 00:00:00,21.808,1: Good data
06/17/2014 00:00:00,21.746,1: Good data
06/18/2014 00:00:00,21.888,1: Good data
06/19/2014 00:00:00,22.064,1: Good data
06/20/2014 00:00:00,22.181,1: Good data
06/21/2014 00:00:00,22.132,1: Good data
06/22/2014 00:00:00,22.083,1: Good data
06/23/2014 00:00:00,22.158,1: Good data
06/24/2014 00:00:00,22.102,1: Good data
06/25/2014 00:00:00,22.057,1: Good data
06/26/2014 00:00:00,21.904,1: Good data
06/27/2014 00:00:00,21.848,1: Good data
06/28/2014 00:00:00,21.99,1: Good data
06/29/2014 00:00:00,22.275,1: Good data
06/30/2014 00:00:00,22.705,1: Good data
07/01/2014 00:00:00,22.669,1: Good data
07/02/2014 00:00:00,22.622,1: Good data
07/03/2014 00:00:00,22.934,1: Good data
07/04/2014 00:00:00,23.05,1: Good data
07/05/2014 00:00:00,23.047,1: Good data
07/06/2014 00:00:00,23.064,1: Good data
07/07/2014 00:00:00,23.009,1: Good data
07/08/2014 00:00:00,22.984,1: Good data
07/09/2014 00:00:00,22.686,1: Good data
07/10/2014 00:00:00,22.316,1: Good data
07/11/2014 00:00:00,22.056,1: Good data
07/12/2014 00:00:00,21.874,1: Good data
07/13/2014 00:00:00,22.05,1: Good data
07/14/2014 00:00:00,22.51,1: Good data
07/15/2014 00:00:00,22.571,1: Good data
07/16/2014 00:00:00,22.429,1: Good data
07/17/2014 00:00:00,22.233,1: Good data
07/18/2014 00:00:00,22.133,1: Good data
07/19/2014 00:00:00,22.122,1: Good data
07/20/2014 00:00:00,22.002,1: Good data
07/21/2014 00:00:00,21.845,1: Good data
07/22/2014 00:00:00,21.783,1: Good data
07/23/2014 00:00:00,21.971,1: Good data
07/24/2014 00:00:00,22.279,1: Good data
07/25/2014 00:00:00,22.801,1: Good data
07/26/2014 00:00:00,23.23,1: Good data
07/27/2014 00:00:00,23.33,1: Good data
07/28/2014 00:00:00,23.149,1: Good data
07/29/2014 00:00:00,23.175,1: Good data
07/30/2014 00:00:00,23.34,1: Good data
07/31/2014 00:00:00,23.427,1: Good data
08/01/2014 00:00:00,23.588,1: Good data
08/02/2014 00:00:00,23.528,1: Good data
08/03/2014 00:00:00,23.257,1: Good data
08/04/2014 00:00:00,22.819,1: Good data
08/05/2014 00:00:00,22.57,1: Good data
08/06/2014 00:00:00,22.943,1: Good data
08/07/2014 00:00:00,22.988,1: Good data
08/08/2014 00:00:00,23.09,1: Good data
08/09/2014 00:00:00,23.208,1: Good data
08/10/2014 00:00:00,23.078,1: Good data
08/11/2014 00:00:00,22.867,1: Good data
08/12/2014 00:00:00,22.521,1: Good data
08/13/2014 00:00:00,22.298,1: Good data
08/14/2014 00:00:00,22.339,1: Good data
08/15/2014 00:00:00,22.348,1: Good data
08/16/2014 00:00:00,22.375,1: Good data
08/17/2014 00:00:00,22.293,1: Good data
08/18/2014 00:00:00,22.19,1: Good data
08/19/2014 00:00:00,22.038,1: Good data
08/20/2014 00:00:00,21.799,1: Good data
08/21/2014 00:00:00,21.808,1: Good data
08/22/2014 00:00:00,21.963,1: Good data
08/23/2014 00:00:00,21.945,1: Good data
08/24/2014 00:00:00,21.737,1: Good data
08/25/2014 00:00:00,21.577,1: Good data
08/26/2014 00:00:00,21.487,1: Good data
08/27/2014 00:00:00,21.699,1: Good data
08/28/2014 00:00:00,21.941,1: Good data
08/29/2014 00:00:00,22.016,1: Good data
08/30/2014 00:00:00,22.124,1: Good data
08/31/2014 00:00:00,22.234,1: Good data
09/01/2014 00:00:00,22.384,1: Good data
09/02/2014 00:00:00,22.453,1: Good data
09/03/2014 00:00:00,22.176,1: Good data
09/04/2014 00:00:00,21.938,1: Good data
09/05/2014 00:00:00,21.703,1: Good data
09/06/2014 00:00:00,21.479,1: Good data
09/07/2014 00:00:00,21.252,1: Good data
09/08/2014 00:00:00,20.917,1: Good data
09/09/2014 00:00:00,20.737,1: Good data
09/10/2014 00:00:00,20.963,1: Good data
09/11/2014 00:00:00,21.384,1: Good data
09/12/2014 00:00:00,21.669,1: Good data
09/13/2014 00:00:00,21.816,1: Good data
09/14/2014 00:00:00,21.79,1: Good data
09/15/2014 00:00:00,21.686,1: Good data
09/16/2014 00:00:00,21.548,1: Good data
09/17/2014 00:00:00,21.519,1: Good data
09/18/2014 00:00:00,21.694,1: Good data
09/19/2014 00:00:00,21.706,1: Good data
09/20/2014 00:00:00,21.719,1: Good data
09/21/2014 00:00:00,21.498,1: Good data
09/22/2014 00:00:00,21.415,1: Good data
09/23/2014 00:00:00,21.368,1: Good data
09/24/2014 00:00:00,21.491,1: Good data
09/25/2014 00:00:00,21.428,1: Good data
09/26/2014 00:00:00,21.302,1: Good data
09/27/2014 00:00:00,21.203,1: Good data
09/28/2014 00:00:00,21.163,1: Good data
09/29/2014 00:00:00,21.084,1: Good data
09/30/2014 00:00:00,21.119,1: Good data
10/01/2014 00:00:00,20.926,1: Good data
10/02/2014 00:00:00,20.858,1: Good data
10/03/2014 00:00:00,21.027,1: Good data
10/04/2014 00:00:00,21.223,1: Good data
10/05/2014 00:00:00,21.379,1: Good data
10/06/2014 00:00:00,21.541,1: Good data
10/07/2014 00:00:00,21.568,1: Good data
10/08/2014 00:00:00,21.484,1: Good data
10/09/2014 00:00:00,21.335,1: Good data
10/10/2014 00:00:00,21.041,1: Good data
10/11/2014 00:00:00,20.851,1: Good data
10/12/2014 00:00:00,20.74,1: Good data
10/13/2014 00:00:00,20.666,1: Good data
10/14/2014 00:00:00,20.382,1: Good data
10/15/2014 00:00:00,20.243,1: Good data
10/16/2014 00:00:00,20.061,1: Good data
10/17/2014 00:00:00,19.922,1: Good data
10/18/2014 00:00:00,20.004,1: Good data
10/19/2014 00:00:00,20.09,1: Good data
10/20/2014 00:00:00,19.909,1: Good data
10/21/2014 00:00:00,19.632,1: Good data
10/22/2014 00:00:00,19.47,1: Good data
10/23/2014 00:00:00,19.427,1: Good data
10/24/2014 00:00:00,19.423,1: Good data
10/25/2014 00:00:00,19.327,1: Good data
10/26/2014 00:00:00,19.125,1: Good data
10/27/2014 00:00:00,18.842,1: Good data
10/28/2014 00:00:00,18.712,1: Good data
10/29/2014 00:00:00,18.744,1: Good data
10/30/2014 00:00:00,18.749,1: Good data
10/31/2014 00:00:00,18.523,1: Good data
11/01/2014 00:00:00,18.178,1: Good data
11/02/2014 00:00:00,17.882,1: Good data
11/03/2014 00:00:00,17.615,1: Good data
11/04/2014 00:00:00,17.483,1: Good data
11/05/2014 00:00:00,17.448,1: Good data
11/06/2014 00:00:00,17.429,1: Good data
11/07/2014 00:00:00,17.417,1: Good data
11/08/2014 00:00:00,17.45,1: Good data
11/09/2014 00:00:00,17.479,1: Good data
11/10/2014 00:00:00,17.513,1: Good data
11/11/2014 00:00:00,17.346,1: Good data
11/12/2014 00:00:00,17.202,1: Good data
11/13/2014 00:00:00,17.139,1: Good data
11/14/2014 00:00:00,16.977,1: Good data
11/15/2014 00:00:00,16.799,1: Good data
11/16/2014 00:00:00,16.42,1: Good data
11/17/2014 00:00:00,16.056,1: Good data
11/18/2014 00:00:00, ,151: Data Missing
11/19/2014 00:00:00, ,151: Data Missing
11/20/2014 00:00:00, ,151: Data Missing
11/21/2014 00:00:00, ,151: Data Missing
11/22/2014 00:00:00, ,151: Data Missing
11/23/2014 00:00:00, ,151: Data Missing
11/24/2014 00:00:00, ,151: Data Missing
11/25/2014 00:00:00, ,151: Data Missing
11/26/2014 00:00:00,14.382,1: Good data
11/27/2014 00:00:00,14.341,1: Good data
11/28/2014 00:00:00,14.29,1: Good data
11/29/2014 00:00:00,14.32,1: Good data
11/30/2014 00:00:00,14.207,1: Good data
12/01/2014 00:00:00,14.13,1: Good data
12/02/2014 00:00:00,14.083,1: Good data
12/03/2014 00:00:00,14.096,1: Good data
12/04/2014 00:00:00,14.179,1: Good data
12/05/2014 00:00:00,14.228,1: Good data
12/06/2014 00:00:00,14.315,1: Good data
12/07/2014 00:00:00,14.339,1: Good data
12/08/2014 00:00:00,14.329,1: Good data
12/09/2014 00:00:00,14.282,1: Good data
12/10/2014 00:00:00, ,170: Unreliable Data
12/11/2014 00:00:00,14.027,40: Fair Measurement
12/12/2014 00:00:00,13.791,40: Fair Measurement
12/13/2014 00:00:00,13.547,40: Fair Measurement
12/14/2014 00:00:00,13.33,40: Fair Measurement
12/15/2014 00:00:00,13.037,40: Fair Measurement
12/16/2014 00:00:00,12.777,40: Fair Measurement
12/17/2014 00:00:00,12.653,40: Fair Measurement
12/18/2014 00:00:00,12.569,40: Fair Measurement
12/19/2014 00:00:00,12.431,40: Fair Measurement
12/20/2014 00:00:00,12.318,40: Fair Measurement
12/21/2014 00:00:00,12.408,40: Fair Measurement
12/22/2014 00:00:00,12.543,40: Fair Measurement
12/23/2014 00:00:00,12.533,40: Fair Measurement
