"Date","Metric","CFS","Sevenday","DOY","Year"
2017-06-17,"Outflow",21725,22598.7142857143,168,2017
2017-06-17,"Project Exports",11286,11291.1428571429,168,2017
2017-06-17,"San Joaquin Flow",13400,13157.1428571429,168,2017
2017-06-18,"Outflow",20692,21464.7142857143,169,2017
2017-06-18,"Project Exports",11290,11296,169,2017
2017-06-18,"San Joaquin Flow",13500,13357.1428571429,169,2017
2017-06-19,"Outflow",20139,20467.7142857143,170,2017
2017-06-19,"Project Exports",11301,11303.2857142857,170,2017
2017-06-19,"San Joaquin Flow",13600,13514.2857142857,170,2017
2017-06-20,"Outflow",19471,19873.5714285714,171,2017
2017-06-20,"Project Exports",11308,11312.7142857143,171,2017
2017-06-20,"San Joaquin Flow",13500,13728.5714285714,171,2017
2017-06-21,"Outflow",19208,19493.5714285714,172,2017
2017-06-21,"Project Exports",11308,11323.1428571429,172,2017
2017-06-21,"San Joaquin Flow",13700,14042.8571428571,172,2017
2017-06-22,"Outflow",18851,19252.5714285714,173,2017
2017-06-22,"Project Exports",11341,11329.4285714286,173,2017
2017-06-22,"San Joaquin Flow",13800,14457.1428571429,173,2017
2017-06-23,"Outflow",19029,19129.1428571429,174,2017
2017-06-23,"Project Exports",11355,11329.2857142857,174,2017
2017-06-23,"San Joaquin Flow",14600,14942.8571428571,174,2017
2017-06-24,"Outflow",19065,19178,175,2017
2017-06-24,"Project Exports",11359,11321.5714285714,175,2017
2017-06-24,"San Joaquin Flow",15600,15485.7142857143,175,2017
2017-06-25,"Outflow",19005,19291,176,2017
2017-06-25,"Project Exports",11334,11321.8571428571,176,2017
2017-06-25,"San Joaquin Flow",16400,16000,176,2017
2017-06-26,"Outflow",19275,19378.4285714286,177,2017
2017-06-26,"Project Exports",11300,11309.1428571429,177,2017
2017-06-26,"San Joaquin Flow",17000,16428.5714285714,177,2017
2017-06-27,"Outflow",19813,19260.8571428571,178,2017
2017-06-27,"Project Exports",11254,11296.4285714286,178,2017
2017-06-27,"San Joaquin Flow",17300,16642.8571428571,178,2017
2017-06-28,"Outflow",19999,18914.2857142857,179,2017
2017-06-28,"Project Exports",11310,11352.8571428571,179,2017
2017-06-28,"San Joaquin Flow",17300,16600,179,2017
2017-06-29,"Outflow",19463,18349.1428571429,180,2017
2017-06-29,"Project Exports",11252,11414.1428571429,180,2017
2017-06-29,"San Joaquin Flow",16800,16300,180,2017
2017-06-30,"Outflow",18206,17524,181,2017
2017-06-30,"Project Exports",11266,11479.7142857143,181,2017
2017-06-30,"San Joaquin Flow",16100,15771.4285714286,181,2017
2017-07-01,"Outflow",16639,16460.7142857143,182,2017
2017-07-01,"Project Exports",11754,11553.2857142857,182,2017
2017-07-01,"San Joaquin Flow",15300,15100,182,2017
2017-07-02,"Outflow",15049,15256.1428571429,183,2017
2017-07-02,"Project Exports",11763,11619.8571428571,183,2017
2017-07-02,"San Joaquin Flow",14300,14328.5714285714,183,2017
2017-07-03,"Outflow",13499,14853.8571428571,184,2017
2017-07-03,"Project Exports",11759,10882.4285714286,184,2017
2017-07-03,"San Joaquin Flow",13300,13514.2857142857,184,2017
2017-07-04,"Outflow",12370,14704.4285714286,185,2017
2017-07-04,"Project Exports",11769,9934.57142857143,185,2017
2017-07-04,"San Joaquin Flow",12600,12685.7142857143,185,2017
2017-07-05,"Outflow",11567,14282.5714285714,186,2017
2017-07-05,"Project Exports",11776,9282.28571428571,186,2017
2017-07-05,"San Joaquin Flow",11900,11902.8571428571,186,2017
2017-07-06,"Outflow",16647,13378.8571428571,187,2017
2017-07-06,"Project Exports",6090,9250.85714285714,187,2017
2017-07-06,"San Joaquin Flow",11100,11207.1428571429,187,2017
2017-07-07,"Outflow",17160,12635.8571428571,188,2017
2017-07-07,"Project Exports",4631,9245.71428571429,188,2017
2017-07-07,"San Joaquin Flow",10300,10632.8571428571,188,2017
2017-07-08,"Outflow",13686,12035.7142857143,189,2017
2017-07-08,"Project Exports",7188,9216.28571428571,189,2017
2017-07-08,"San Joaquin Flow",9820,10110,189,2017
2017-07-09,"Outflow",8723,11410.7142857143,190,2017
2017-07-09,"Project Exports",11543,9207.42857142857,190,2017
2017-07-09,"San Joaquin Flow",9430,9581.42857142857,190,2017
2017-07-10,"Outflow",8298,10010.5714285714,191,2017
2017-07-10,"Project Exports",11723,9983,191,2017
2017-07-10,"San Joaquin Flow",9280,9070,191,2017
2017-07-11,"Outflow",8169,8540.14285714286,192,2017
2017-07-11,"Project Exports",11563,10999.2857142857,192,2017
2017-07-11,"San Joaquin Flow",8940,8602.85714285714,192,2017
2017-07-12,"Outflow",7192,7655.42857142857,193,2017
2017-07-12,"Project Exports",11714,11646.1428571429,193,2017
2017-07-12,"San Joaquin Flow",8200,8167.14285714286,193,2017
2017-07-13,"Outflow",6846,7569,194,2017
2017-07-13,"Project Exports",11519,11601.1428571429,194,2017
2017-07-13,"San Joaquin Flow",7520,7781.42857142857,194,2017
2017-07-14,"Outflow",6867,7439.14285714286,195,2017
2017-07-14,"Project Exports",11745,11593.2857142857,195,2017
2017-07-14,"San Joaquin Flow",7030,7385.71428571429,195,2017
2017-07-15,"Outflow",7493,7272.71428571429,196,2017
2017-07-15,"Project Exports",11716,11614.8571428571,196,2017
2017-07-15,"San Joaquin Flow",6770,6995.71428571429,196,2017
2017-07-16,"Outflow",8118,7241.42857142857,197,2017
2017-07-16,"Project Exports",11228,11599.7142857143,197,2017
2017-07-16,"San Joaquin Flow",6730,6717.14285714286,197,2017
2017-07-17,"Outflow",7389,7227.57142857143,198,2017
2017-07-17,"Project Exports",11668,11632.7142857143,198,2017
2017-07-17,"San Joaquin Flow",6510,6522.85714285714,198,2017
2017-07-18,"Outflow",7004,7247,199,2017
2017-07-18,"Project Exports",11714,11617.8571428571,199,2017
2017-07-18,"San Joaquin Flow",6210,6368.57142857143,199,2017
2017-07-19,"Outflow",6973,7203.85714285714,200,2017
2017-07-19,"Project Exports",11608,11626.1428571429,200,2017
2017-07-19,"San Joaquin Flow",6250,6245.71428571429,200,2017
2017-07-20,"Outflow",6749,7229,201,2017
2017-07-20,"Project Exports",11750,11573.1428571429,201,2017
2017-07-20,"San Joaquin Flow",6160,6142.85714285714,201,2017
2017-07-21,"Outflow",7003,7412.14285714286,202,2017
2017-07-21,"Project Exports",11641,11470.1428571429,202,2017
2017-07-21,"San Joaquin Flow",5950,6064.28571428571,202,2017
2017-07-22,"Outflow",7191,7685.71428571429,203,2017
2017-07-22,"Project Exports",11774,11413.8571428571,203,2017
2017-07-22,"San Joaquin Flow",5910,6004.28571428571,203,2017
2017-07-23,"Outflow",8294,7911,204,2017
2017-07-23,"Project Exports",10857,11440.5714285714,204,2017
2017-07-23,"San Joaquin Flow",6010,5912.85714285714,204,2017
2017-07-24,"Outflow",8671,8162.14285714286,205,2017
2017-07-24,"Project Exports",10947,11434.2857142857,205,2017
2017-07-24,"San Joaquin Flow",5960,5798.57142857143,205,2017
2017-07-25,"Outflow",8919,8410,206,2017
2017-07-25,"Project Exports",11320,11460.1428571429,206,2017
2017-07-25,"San Joaquin Flow",5790,5692.85714285714,206,2017
2017-07-26,"Outflow",8550,8666.28571428571,207,2017
2017-07-26,"Project Exports",11795,11467.5714285714,207,2017
2017-07-26,"San Joaquin Flow",5610,5557.14285714286,207,2017
2017-07-27,"Outflow",8507,8809.28571428571,208,2017
2017-07-27,"Project Exports",11706,11556.1428571429,208,2017
2017-07-27,"San Joaquin Flow",5360,5374.28571428571,208,2017
2017-07-28,"Outflow",8738,8798.71428571429,209,2017
2017-07-28,"Project Exports",11822,11677,209,2017
2017-07-28,"San Joaquin Flow",5210,5154.28571428571,209,2017
2017-07-29,"Outflow",8985,8686.28571428571,210,2017
2017-07-29,"Project Exports",11826,11749,210,2017
2017-07-29,"San Joaquin Flow",4960,4890,210,2017
2017-07-30,"Outflow",9295,8629,211,2017
2017-07-30,"Project Exports",11477,11728,211,2017
2017-07-30,"San Joaquin Flow",4730,4608.57142857143,211,2017
2017-07-31,"Outflow",8597,8598.57142857143,212,2017
2017-07-31,"Project Exports",11793,11744.7142857143,212,2017
2017-07-31,"San Joaquin Flow",4420,4404.28571428571,212,2017
2017-08-01,"Outflow",8132,8538.71428571429,213,2017
2017-08-01,"Project Exports",11824,11746.2857142857,213,2017
2017-08-01,"San Joaquin Flow",3940,4231.42857142857,213,2017
2017-08-02,"Outflow",8149,8432.14285714286,214,2017
2017-08-02,"Project Exports",11648,11729.1428571429,214,2017
2017-08-02,"San Joaquin Flow",3640,4107.14285714286,214,2017
2017-08-03,"Outflow",8294,8369.57142857143,215,2017
2017-08-03,"Project Exports",11823,11772.7142857143,215,2017
2017-08-03,"San Joaquin Flow",3930,4121.42857142857,215,2017
2017-08-04,"Outflow",8319,8482.57142857143,216,2017
2017-08-04,"Project Exports",11833,11770,216,2017
2017-08-04,"San Joaquin Flow",4000,4205.71428571429,216,2017
2017-08-05,"Outflow",8239,8646.28571428571,217,2017
2017-08-05,"Project Exports",11706,11762.1428571429,217,2017
2017-08-05,"San Joaquin Flow",4090,4337.14285714286,217,2017
2017-08-06,"Outflow",8857,8811,218,2017
2017-08-06,"Project Exports",11782,11784.2857142857,218,2017
2017-08-06,"San Joaquin Flow",4830,4504.28571428571,218,2017
2017-08-07,"Outflow",9388,8997.71428571429,219,2017
2017-08-07,"Project Exports",11774,11786,219,2017
2017-08-07,"San Joaquin Flow",5010,4637.14285714286,219,2017
2017-08-08,"Outflow",9278,9240.57142857143,220,2017
2017-08-08,"Project Exports",11769,11771,220,2017
2017-08-08,"San Joaquin Flow",4860,4770,220,2017
2017-08-09,"Outflow",9302,9475.71428571429,221,2017
2017-08-09,"Project Exports",11803,11787.8571428571,221,2017
2017-08-09,"San Joaquin Flow",4810,4895.71428571429,221,2017
2017-08-10,"Outflow",9601,9716,222,2017
2017-08-10,"Project Exports",11835,11688.7142857143,222,2017
2017-08-10,"San Joaquin Flow",4860,4930,222,2017
2017-08-11,"Outflow",10019,9781,223,2017
2017-08-11,"Project Exports",11728,11691.8571428571,223,2017
2017-08-11,"San Joaquin Flow",4930,4937.14285714286,223,2017
2017-08-12,"Outflow",9885,9861.14285714286,224,2017
2017-08-12,"Project Exports",11824,11697.1428571429,224,2017
2017-08-12,"San Joaquin Flow",4970,4940,224,2017
2017-08-13,"Outflow",10539,9957.28571428571,225,2017
2017-08-13,"Project Exports",11088,11698.7142857143,225,2017
2017-08-13,"San Joaquin Flow",5070,4948.57142857143,225,2017
2017-08-14,"Outflow",9843,10029.5714285714,226,2017
2017-08-14,"Project Exports",11796,11697.8571428571,226,2017
2017-08-14,"San Joaquin Flow",5060,4944.28571428571,226,2017
2017-08-15,"Outflow",9839,10067.1428571429,227,2017
2017-08-15,"Project Exports",11806,11709.1428571429,227,2017
2017-08-15,"San Joaquin Flow",4880,4932.85714285714,227,2017
2017-08-16,"Outflow",9975,10144.1428571429,228,2017
2017-08-16,"Project Exports",11814,11712.5714285714,228,2017
2017-08-16,"San Joaquin Flow",4870,4918.57142857143,228,2017
2017-08-17,"Outflow",10107,10171.8571428571,229,2017
2017-08-17,"Project Exports",11829,11805.1428571429,229,2017
2017-08-17,"San Joaquin Flow",4830,4894.28571428571,229,2017
2017-08-18,"Outflow",10282,10339,230,2017
2017-08-18,"Project Exports",11807,11815.2857142857,230,2017
2017-08-18,"San Joaquin Flow",4850,4877.14285714286,230,2017
2017-08-19,"Outflow",10424,10512.1428571429,231,2017
2017-08-19,"Project Exports",11848,11823.1428571429,231,2017
2017-08-19,"San Joaquin Flow",4870,4851.42857142857,231,2017
2017-08-20,"Outflow",10733,10680.7142857143,232,2017
2017-08-20,"Project Exports",11736,11826.8571428571,232,2017
2017-08-20,"San Joaquin Flow",4900,4824.28571428571,232,2017
2017-08-21,"Outflow",11013,10890.8571428571,233,2017
2017-08-21,"Project Exports",11867,11830.2857142857,233,2017
2017-08-21,"San Joaquin Flow",4940,4815.71428571429,233,2017
2017-08-22,"Outflow",11051,11135.8571428571,234,2017
2017-08-22,"Project Exports",11861,11825.5714285714,234,2017
2017-08-22,"San Joaquin Flow",4700,4804.28571428571,234,2017
2017-08-23,"Outflow",11155,11406.2857142857,235,2017
2017-08-23,"Project Exports",11840,11793.8571428571,235,2017
2017-08-23,"San Joaquin Flow",4680,4797.14285714286,235,2017
2017-08-24,"Outflow",11578,11602.1428571429,236,2017
2017-08-24,"Project Exports",11853,11809.1428571429,236,2017
2017-08-24,"San Joaquin Flow",4770,4792.85714285714,236,2017
2017-08-25,"Outflow",11997,11739.7142857143,237,2017
2017-08-25,"Project Exports",11774,11808.5714285714,237,2017
2017-08-25,"San Joaquin Flow",4770,4784.28571428571,237,2017
2017-08-26,"Outflow",12317,11837,238,2017
2017-08-26,"Project Exports",11626,11811.1428571429,238,2017
2017-08-26,"San Joaquin Flow",4820,4794.28571428571,238,2017
2017-08-27,"Outflow",12104,11919.2857142857,239,2017
2017-08-27,"Project Exports",11843,11816.5714285714,239,2017
2017-08-27,"San Joaquin Flow",4870,4795.71428571429,239,2017
2017-08-28,"Outflow",11976,11901.7142857143,240,2017
2017-08-28,"Project Exports",11863,11813.4285714286,240,2017
2017-08-28,"San Joaquin Flow",4880,4765.71428571429,240,2017
2017-08-29,"Outflow",11732,11745.8571428571,241,2017
2017-08-29,"Project Exports",11879,11821,241,2017
2017-08-29,"San Joaquin Flow",4770,4700,241,2017
2017-08-30,"Outflow",11731,11494.2857142857,242,2017
2017-08-30,"Project Exports",11878,11849.1428571429,242,2017
2017-08-30,"San Joaquin Flow",4690,4610,242,2017
2017-08-31,"Outflow",11455,11516.5714285714,243,2017
2017-08-31,"Project Exports",11831,11636.5714285714,243,2017
2017-08-31,"San Joaquin Flow",4560,4517.14285714286,243,2017
2017-09-01,"Outflow",10906,11553.1428571429,244,2017
2017-09-01,"Project Exports",11827,11463.2857142857,244,2017
2017-09-01,"San Joaquin Flow",4310,4411.42857142857,244,2017
2017-09-02,"Outflow",10556,11656.4285714286,245,2017
2017-09-02,"Project Exports",11823,11288.2857142857,245,2017
2017-09-02,"San Joaquin Flow",4190,4290,245,2017
2017-09-03,"Outflow",12260,11756.7142857143,246,2017
2017-09-03,"Project Exports",10355,11111.8571428571,246,2017
2017-09-03,"San Joaquin Flow",4220,4144.28571428571,246,2017
2017-09-04,"Outflow",12232,11936.1428571429,247,2017
2017-09-04,"Project Exports",10650,10936.1428571429,247,2017
2017-09-04,"San Joaquin Flow",4140,4015.71428571429,247,2017
2017-09-05,"Outflow",12455,12211.2857142857,248,2017
2017-09-05,"Project Exports",10654,10768.4285714286,248,2017
2017-09-05,"San Joaquin Flow",3920,3928.57142857143,248,2017
2017-09-06,"Outflow",12433,12642,249,2017
2017-09-06,"Project Exports",10643,10526.8571428571,249,2017
2017-09-06,"San Joaquin Flow",3670,3862.85714285714,249,2017
2017-09-07,"Outflow",12711,12888.1428571429,250,2017
2017-09-07,"Project Exports",10601,10483.2857142857,250,2017
2017-09-07,"San Joaquin Flow",3660,3805.71428571429,250,2017
2017-09-08,"Outflow",12832,13146.7142857143,251,2017
2017-09-08,"Project Exports",10653,10411.7142857143,251,2017
2017-09-08,"San Joaquin Flow",3700,3760,251,2017
2017-09-09,"Outflow",13571,13345.1428571429,252,2017
2017-09-09,"Project Exports",10132,10312.1428571429,252,2017
2017-09-09,"San Joaquin Flow",3730,3734.28571428571,252,2017
2017-09-10,"Outflow",13983,13536.4285714286,253,2017
2017-09-10,"Project Exports",10050,10158.7142857143,253,2017
2017-09-10,"San Joaquin Flow",3820,3725.71428571429,253,2017
2017-09-11,"Outflow",14042,13817.4285714286,254,2017
2017-09-11,"Project Exports",10149,9962.42857142857,254,2017
2017-09-11,"San Joaquin Flow",3820,3720,254,2017
2017-09-12,"Outflow",13844,14105.7142857143,255,2017
2017-09-12,"Project Exports",9957,9733.57142857143,255,2017
2017-09-12,"San Joaquin Flow",3740,3691.42857142857,255,2017
2017-09-13,"Outflow",13772,14236.8571428571,256,2017
2017-09-13,"Project Exports",9569,9579,256,2017
2017-09-13,"San Joaquin Flow",3610,3647.14285714286,256,2017
2017-09-14,"Outflow",14678,14290,257,2017
2017-09-14,"Project Exports",9227,9434.42857142857,257,2017
2017-09-14,"San Joaquin Flow",3620,3580,257,2017
2017-09-15,"Outflow",14850,14299.2857142857,258,2017
2017-09-15,"Project Exports",9051,9271,258,2017
2017-09-15,"San Joaquin Flow",3500,3501.42857142857,258,2017
2017-09-16,"Outflow",14489,14408.2857142857,259,2017
2017-09-16,"Project Exports",9050,9027,259,2017
2017-09-16,"San Joaquin Flow",3420,3404.28571428571,259,2017
2017-09-17,"Outflow",14355,14461.2857142857,260,2017
2017-09-17,"Project Exports",9038,8839.42857142857,260,2017
2017-09-17,"San Joaquin Flow",3350,3302.85714285714,260,2017
2017-09-18,"Outflow",14107,14291.8571428571,261,2017
2017-09-18,"Project Exports",9005,8704.85714285714,261,2017
2017-09-18,"San Joaquin Flow",3270,3175.71428571429,261,2017
2017-09-19,"Outflow",14607,14119.5714285714,262,2017
2017-09-19,"Project Exports",8249,8593.71428571429,262,2017
2017-09-19,"San Joaquin Flow",3060,3050,262,2017
2017-09-20,"Outflow",14143,13989.8571428571,263,2017
2017-09-20,"Project Exports",8256,8481.57142857143,263,2017
2017-09-20,"San Joaquin Flow",2900,2927.14285714286,263,2017
2017-09-21,"Outflow",13492,13817.1428571429,264,2017
2017-09-21,"Project Exports",8285,8370,264,2017
2017-09-21,"San Joaquin Flow",2730,2788.57142857143,264,2017
2017-09-22,"Outflow",13644,13604.7142857143,265,2017
2017-09-22,"Project Exports",8273,8328.28571428571,265,2017
2017-09-22,"San Joaquin Flow",2620,2647.14285714286,265,2017
2017-09-23,"Outflow",13581,13231.1428571429,266,2017
2017-09-23,"Project Exports",8265,8528,266,2017
2017-09-23,"San Joaquin Flow",2560,2510,266,2017
2017-09-24,"Outflow",13146,12820.2857142857,267,2017
2017-09-24,"Project Exports",8257,8909.57142857143,267,2017
2017-09-24,"San Joaquin Flow",2380,2384.28571428571,267,2017
2017-09-25,"Outflow",12620,12398.2857142857,268,2017
2017-09-25,"Project Exports",8713,9407.28571428571,268,2017
2017-09-25,"San Joaquin Flow",2280,2278.57142857143,268,2017
2017-09-26,"Outflow",11992,11969,269,2017
2017-09-26,"Project Exports",9647,9838,269,2017
2017-09-26,"San Joaquin Flow",2100,2192.85714285714,269,2017
2017-09-27,"Outflow",11267,11508.4285714286,270,2017
2017-09-27,"Project Exports",10927,10228.7142857143,270,2017
2017-09-27,"San Joaquin Flow",2020,2127.14285714286,270,2017
2017-09-28,"Outflow",10538,11011.2857142857,271,2017
2017-09-28,"Project Exports",11769,10665.7142857143,271,2017
2017-09-28,"San Joaquin Flow",1990,2104.28571428571,271,2017
2017-09-29,"Outflow",10639,10545.4285714286,272,2017
2017-09-29,"Project Exports",11288,11030.5714285714,272,2017
2017-09-29,"San Joaquin Flow",2020,2107.14285714286,272,2017
2017-09-30,"Outflow",10357,10800.5714285714,273,2017
2017-09-30,"Project Exports",11000,10592.5714285714,273,2017
2017-09-30,"San Joaquin Flow",2100,2140,273,2017
2017-10-01,"Outflow",9666,11343.7142857143,274,2017
2017-10-01,"Project Exports",11316,9692.57142857143,274,2017
2017-10-01,"San Joaquin Flow",2220,2175.71428571429,274,2017
2017-10-02,"Outflow",9359,11861.4285714286,275,2017
2017-10-02,"Project Exports",11267,8710.42857142857,275,2017
2017-10-02,"San Joaquin Flow",2300,2214.28571428571,275,2017
2017-10-03,"Outflow",13778,11810.5714285714,276,2017
2017-10-03,"Project Exports",6581,8190.57142857143,276,2017
2017-10-03,"San Joaquin Flow",2330,2250,276,2017
2017-10-04,"Outflow",15069,11620.8571428571,277,2017
2017-10-04,"Project Exports",4627,7711.57142857143,277,2017
2017-10-04,"San Joaquin Flow",2270,2290,277,2017
2017-10-05,"Outflow",14162,11691.2857142857,278,2017
2017-10-05,"Project Exports",4894,6905.28571428571,278,2017
2017-10-05,"San Joaquin Flow",2260,2351.42857142857,278,2017
2017-10-06,"Outflow",10283,11823,279,2017
2017-10-06,"Project Exports",7649,6003.85714285714,279,2017
2017-10-06,"San Joaquin Flow",2270,2421.42857142857,279,2017
2017-10-07,"Outflow",9029,11301.4285714286,280,2017
2017-10-07,"Project Exports",7647,5766.28571428571,280,2017
2017-10-07,"San Joaquin Flow",2380,2475.71428571429,280,2017
2017-10-08,"Outflow",10159,10639.4285714286,281,2017
2017-10-08,"Project Exports",5672,5805.28571428571,281,2017
2017-10-08,"San Joaquin Flow",2650,2502.85714285714,281,2017
2017-10-09,"Outflow",10281,10075,282,2017
2017-10-09,"Project Exports",4957,5803.85714285714,282,2017
2017-10-09,"San Joaquin Flow",2790,2502.85714285714,282,2017
2017-10-10,"Outflow",10127,10029.7142857143,283,2017
2017-10-10,"Project Exports",4918,5403.42857142857,283,2017
2017-10-10,"San Joaquin Flow",2710,2498.57142857143,283,2017
2017-10-11,"Outflow",10435,10053.2857142857,284,2017
2017-10-11,"Project Exports",4900,5008.14285714286,284,2017
2017-10-11,"San Joaquin Flow",2460,2484.28571428571,284,2017
2017-10-12,"Outflow",10211,9864.14285714286,285,2017
2017-10-12,"Project Exports",4884,4894.57142857143,285,2017
2017-10-12,"San Joaquin Flow",2260,2451.42857142857,285,2017
2017-10-13,"Outflow",9966,9629.28571428571,286,2017
2017-10-13,"Project Exports",4846,4883.28571428571,286,2017
2017-10-13,"San Joaquin Flow",2240,2421.42857142857,286,2017
2017-10-14,"Outflow",9194,9450.28571428571,287,2017
2017-10-14,"Project Exports",4880,4876,287,2017
2017-10-14,"San Joaquin Flow",2280,2404.28571428571,287,2017
2017-10-15,"Outflow",8835,9229.71428571429,288,2017
2017-10-15,"Project Exports",4877,4871.42857142857,288,2017
2017-10-15,"San Joaquin Flow",2420,2430,288,2017
2017-10-16,"Outflow",8637,9062.42857142857,289,2017
2017-10-16,"Project Exports",4878,4871.14285714286,289,2017
2017-10-16,"San Joaquin Flow",2580,2512.85714285714,289,2017
2017-10-17,"Outflow",8874,9140.71428571429,290,2017
2017-10-17,"Project Exports",4867,4877.42857142857,290,2017
2017-10-17,"San Joaquin Flow",2590,2638.57142857143,290,2017
2017-10-18,"Outflow",8891,9274.42857142857,291,2017
2017-10-18,"Project Exports",4868,4875.57142857143,291,2017
2017-10-18,"San Joaquin Flow",2640,2762.85714285714,291,2017
2017-10-19,"Outflow",9040,9411.71428571429,292,2017
2017-10-19,"Project Exports",4882,4900.71428571429,292,2017
2017-10-19,"San Joaquin Flow",2840,2881.42857142857,292,2017
2017-10-20,"Outflow",10514,9494.57142857143,293,2017
2017-10-20,"Project Exports",4890,4999.42857142857,293,2017
2017-10-20,"San Joaquin Flow",3120,3000,293,2017
2017-10-21,"Outflow",10130,9577,294,2017
2017-10-21,"Project Exports",4867,5099.71428571429,294,2017
2017-10-21,"San Joaquin Flow",3150,3125.71428571429,294,2017
2017-10-22,"Outflow",9796,9529,295,2017
2017-10-22,"Project Exports",5053,5201.42857142857,295,2017
2017-10-22,"San Joaquin Flow",3250,3240,295,2017
2017-10-23,"Outflow",9217,9286,296,2017
2017-10-23,"Project Exports",5569,5446.57142857143,296,2017
2017-10-23,"San Joaquin Flow",3410,3294.28571428571,296,2017
2017-10-24,"Outflow",9451,8665.28571428571,297,2017
2017-10-24,"Project Exports",5569,5760,297,2017
2017-10-24,"San Joaquin Flow",3470,3280,297,2017
2017-10-25,"Outflow",8555,8002,298,2017
2017-10-25,"Project Exports",5580,6080.42857142857,298,2017
2017-10-25,"San Joaquin Flow",3440,3248.57142857143,298,2017
2017-10-26,"Outflow",7339,7353.57142857143,299,2017
2017-10-26,"Project Exports",6598,6376,299,2017
2017-10-26,"San Joaquin Flow",3220,3240,299,2017
2017-10-27,"Outflow",6169,6849.71428571429,300,2017
2017-10-27,"Project Exports",7084,6511.85714285714,300,2017
2017-10-27,"San Joaquin Flow",3020,3218.57142857143,300,2017
2017-10-28,"Outflow",5487,6350.57142857143,301,2017
2017-10-28,"Project Exports",7110,6638.28571428571,301,2017
2017-10-28,"San Joaquin Flow",2930,3167.14285714286,301,2017
2017-10-29,"Outflow",5257,6245.14285714286,302,2017
2017-10-29,"Project Exports",7122,6544.42857142857,302,2017
2017-10-29,"San Joaquin Flow",3190,3085.71428571429,302,2017
2017-10-30,"Outflow",5690,6395.28571428571,303,2017
2017-10-30,"Project Exports",6520,6235.57142857143,303,2017
2017-10-30,"San Joaquin Flow",3260,2998.57142857143,303,2017
2017-10-31,"Outflow",5957,6651,304,2017
2017-10-31,"Project Exports",6454,5859,304,2017
2017-10-31,"San Joaquin Flow",3110,2910,304,2017
2017-11-01,"Outflow",7817,7008.14285714286,305,2017
2017-11-01,"Project Exports",4923,5473.71428571429,305,2017
2017-11-01,"San Joaquin Flow",2870,2841.42857142857,305,2017
2017-11-02,"Outflow",8390,7491.71428571429,306,2017
2017-11-02,"Project Exports",4436,5087.85714285714,306,2017
2017-11-02,"San Joaquin Flow",2610,2790,306,2017
2017-11-03,"Outflow",7959,7987.71428571429,307,2017
2017-11-03,"Project Exports",4448,4772.71428571429,307,2017
2017-11-03,"San Joaquin Flow",2400,2735.71428571429,307,2017
2017-11-04,"Outflow",7987,8477.85714285714,308,2017
2017-11-04,"Project Exports",4413,4466.85714285714,308,2017
2017-11-04,"San Joaquin Flow",2450,2687.14285714286,308,2017
2017-11-05,"Outflow",8642,8651.42857142857,309,2017
2017-11-05,"Project Exports",4421,4357.28571428571,309,2017
2017-11-05,"San Joaquin Flow",2830,2688.57142857143,309,2017
2017-11-06,"Outflow",9162,8652.57142857143,310,2017
2017-11-06,"Project Exports",4314,4402,310,2017
2017-11-06,"San Joaquin Flow",2880,2705.71428571429,310,2017
2017-11-07,"Outflow",9388,8709.42857142857,311,2017
2017-11-07,"Project Exports",4313,4489.42857142857,311,2017
2017-11-07,"San Joaquin Flow",2770,2770,311,2017
2017-11-08,"Outflow",9032,8816.57142857143,312,2017
2017-11-08,"Project Exports",4156,4580.28571428571,312,2017
2017-11-08,"San Joaquin Flow",2880,2817.14285714286,312,2017
2017-11-09,"Outflow",8398,8825,313,2017
2017-11-09,"Project Exports",4749,4669.42857142857,313,2017
2017-11-09,"San Joaquin Flow",2730,2751.42857142857,313,2017
2017-11-10,"Outflow",8357,8769.42857142857,314,2017
2017-11-10,"Project Exports",5060,4773.42857142857,314,2017
2017-11-10,"San Joaquin Flow",2850,2612.85714285714,314,2017
2017-11-11,"Outflow",8737,8636,315,2017
2017-11-11,"Project Exports",5049,4872,315,2017
2017-11-11,"San Joaquin Flow",2780,2465.71428571429,315,2017
2017-11-12,"Outflow",8701,8337,316,2017
2017-11-12,"Project Exports",5045,5176.42857142857,316,2017
2017-11-12,"San Joaquin Flow",2370,2291.42857142857,316,2017
2017-11-13,"Outflow",8773,8885,317,2017
2017-11-13,"Project Exports",5042,5450.14285714286,317,2017
2017-11-13,"San Joaquin Flow",1910,2134.28571428571,317,2017
2017-11-14,"Outflow",8454,9508.57142857143,318,2017
2017-11-14,"Project Exports",5003,6109,318,2017
2017-11-14,"San Joaquin Flow",1740,1964.28571428571,318,2017
2017-11-15,"Outflow",6939,10400.4285714286,319,2017
2017-11-15,"Project Exports",6287,6770.71428571429,319,2017
2017-11-15,"San Joaquin Flow",1660,1801.42857142857,319,2017
2017-11-16,"Outflow",12234,11344,320,2017
2017-11-16,"Project Exports",6665,7519,320,2017
2017-11-16,"San Joaquin Flow",1630,1692.85714285714,320,2017
2017-11-17,"Outflow",12722,11906.5714285714,321,2017
2017-11-17,"Project Exports",9672,8284.14285714286,321,2017
2017-11-17,"San Joaquin Flow",1660,1645.71428571429,321,2017
2017-11-18,"Outflow",14980,11575.7142857143,322,2017
